Company name Latin alphabet,"City
Latin Alphabet",Attribute,Date,Value
BANQUE POPULAIRE RIVES DE PARIS SC,PARIS,Total assets EUR,2021,31135.282
BANQUE POPULAIRE RIVES DE PARIS SC,PARIS,Total assets EUR,2020,26415.484
BANQUE POPULAIRE RIVES DE PARIS SC,PARIS,Total assets EUR,2019,24837.965
BANQUE POPULAIRE RIVES DE PARIS SC,PARIS,Total assets EUR,2018,23789.318
BANQUE POPULAIRE RIVES DE PARIS SC,PARIS,Total assets EUR,2017,21797.03
BANQUE POPULAIRE RIVES DE PARIS SC,PARIS,Loan Ratio,2023,72.23562231
BANQUE POPULAIRE RIVES DE PARIS SC,PARIS,Loan Ratio,2022,71.4551447
BANQUE POPULAIRE RIVES DE PARIS SC,PARIS,Loan Ratio,2021,73.64288848
BANQUE POPULAIRE RIVES DE PARIS SC,PARIS,Loan Ratio,2020,73.36866514
BANQUE POPULAIRE RIVES DE PARIS SC,PARIS,Loan Ratio,2019,72.55434976
BANQUE POPULAIRE RIVES DE PARIS SC,PARIS,Loan Ratio,2018,71.29434732
BANQUE POPULAIRE RIVES DE PARIS SC,PARIS,Loan Ratio,2017,70.48491469
BANQUE POPULAIRE RIVES DE PARIS SC,PARIS,Total customer deposits EUR,2023,22993.626
BANQUE POPULAIRE RIVES DE PARIS SC,PARIS,Total customer deposits EUR,2022,22903.073
BANQUE POPULAIRE RIVES DE PARIS SC,PARIS,Total customer deposits EUR,2021,21972.012
BANQUE POPULAIRE RIVES DE PARIS SC,PARIS,Total customer deposits EUR,2020,19016.908
BANQUE POPULAIRE RIVES DE PARIS SC,PARIS,Total customer deposits EUR,2019,17489.114
BANQUE POPULAIRE RIVES DE PARIS SC,PARIS,Total customer deposits EUR,2018,16493.328
BANQUE POPULAIRE RIVES DE PARIS SC,PARIS,Total customer deposits EUR,2017,15520.338
BANQUE POPULAIRE RIVES DE PARIS SC,PARIS,LLP,2023,1.700933119
BANQUE POPULAIRE RIVES DE PARIS SC,PARIS,LLP,2022,1.568943212
BANQUE POPULAIRE RIVES DE PARIS SC,PARIS,LLP,2021,1.513253706
BANQUE POPULAIRE RIVES DE PARIS SC,PARIS,LLP,2020,1.590171228
BANQUE POPULAIRE RIVES DE PARIS SC,PARIS,LLP,2019,1.698667242
BANQUE POPULAIRE RIVES DE PARIS SC,PARIS,LLP,2018,1.592266698
BANQUE POPULAIRE RIVES DE PARIS SC,PARIS,LLP,2017,1.797186845
BANQUE POPULAIRE RIVES DE PARIS SC,PARIS,Deposit Ratio,2023,0.652436117
BANQUE POPULAIRE RIVES DE PARIS SC,PARIS,Deposit Ratio,2022,0.670707444
BANQUE POPULAIRE RIVES DE PARIS SC,PARIS,Deposit Ratio,2021,0.705694973
BANQUE POPULAIRE RIVES DE PARIS SC,PARIS,Deposit Ratio,2020,0.719915183
BANQUE POPULAIRE RIVES DE PARIS SC,PARIS,Deposit Ratio,2019,0.704128297
BANQUE POPULAIRE RIVES DE PARIS SC,PARIS,Deposit Ratio,2018,0.693308148
BANQUE POPULAIRE RIVES DE PARIS SC,PARIS,Deposit Ratio,2017,0.712039117
BANQUE POPULAIRE RIVES DE PARIS SC,PARIS,Standard deviation of ROAA,2023,0.029892473
BANQUE POPULAIRE RIVES DE PARIS SC,PARIS,Standard Deviation of ROAA,2022,0.040250857
BANQUE POPULAIRE RIVES DE PARIS SC,PARIS,Standard Deviation of ROAA,2021,0.0472597
BANQUE POPULAIRE RIVES DE PARIS SC,PARIS,Standard Deviation of ROAA,2020,0.019222004
BANQUE POPULAIRE RIVES DE PARIS SC,PARIS,Standard Deviation of ROAA,2019,0.068590993
BANQUE POPULAIRE RIVES DE PARIS SC,PARIS,Standard Deviation of ROAA,2018,0.063763224
BANQUE POPULAIRE RIVES DE PARIS SC,PARIS,Standard Deviation of ROAA,2017,0.053143177
BANQUE POPULAIRE RIVES DE PARIS SC,PARIS,Z Score,2023,5.698763919
BANQUE POPULAIRE RIVES DE PARIS SC,PARIS,Z Score,2022,5.441304981
BANQUE POPULAIRE RIVES DE PARIS SC,PARIS,Z score,2021,5.243833352
BANQUE POPULAIRE RIVES DE PARIS SC,PARIS,Z Score,2020,6.328458574
BANQUE POPULAIRE RIVES DE PARIS SC,PARIS,Z Score,2019,5.071708374
BANQUE POPULAIRE RIVES DE PARIS SC,PARIS,Z Score,2018,5.146321665
BANQUE POPULAIRE RIVES DE PARIS SC,PARIS,Z Score,2017,5.331478102
TATRA BANKA A.S.,BRATISLAVA,Return on average assets (ROAA),2023,0.905875762
TATRA BANKA A.S.,BRATISLAVA,Return on average assets (ROAA),2022,0.922011973
TATRA BANKA A.S.,BRATISLAVA,Return on average assets (ROAA),2021,0.701165808
TATRA BANKA A.S.,BRATISLAVA,Return on average assets (ROAA),2020,0.975047777
TATRA BANKA A.S.,BRATISLAVA,Return on average assets (ROAA),2019,0.932931106
TATRA BANKA A.S.,BRATISLAVA,Return on average assets (ROAA),2018,1.041577577
TATRA BANKA A.S.,BRATISLAVA,Return on average assets (ROAA),2017,1.115452425
TATRA BANKA A.S.,BRATISLAVA,Return on average equity (ROAE),2023,12.80484126
TATRA BANKA A.S.,BRATISLAVA,Return on average equity (ROAE),2022,11.66673626
TATRA BANKA A.S.,BRATISLAVA,Return on average equity (ROAE),2021,8.173365947
TATRA BANKA A.S.,BRATISLAVA,Return on average equity (ROAE),2020,11.38323813
TATRA BANKA A.S.,BRATISLAVA,Return on average equity (ROAE),2019,11.28684112
TATRA BANKA A.S.,BRATISLAVA,Return on average equity (ROAE),2018,12.51997434
TATRA BANKA A.S.,BRATISLAVA,Return on average equity (ROAE),2017,12.65862214
TATRA BANKA A.S.,BRATISLAVA,Equity to Assets Ratio,2023,6.832969579
TATRA BANKA A.S.,BRATISLAVA,Equity to Assets Ratio,2022,7.343383326
TATRA BANKA A.S.,BRATISLAVA,Equity to Assets Ratio,2021,8.600915136
TATRA BANKA A.S.,BRATISLAVA,Equity to Assets Ratio,2020,8.554685866
TATRA BANKA A.S.,BRATISLAVA,Equity to Assets Ratio,2019,8.577696537
TATRA BANKA A.S.,BRATISLAVA,Equity to Assets Ratio,2018,7.936307725
TATRA BANKA A.S.,BRATISLAVA,Equity to Assets Ratio,2017,8.740389982
TATRA BANKA A.S.,BRATISLAVA,NPL,2023,1.663750106
TATRA BANKA A.S.,BRATISLAVA,NPL,2022,1.893361267
TATRA BANKA A.S.,BRATISLAVA,NPL,2021,2.02323065
TATRA BANKA A.S.,BRATISLAVA,NPL,2020,2.049578115
TATRA BANKA A.S.,BRATISLAVA,NPL,2019,2.32897066
TATRA BANKA A.S.,BRATISLAVA,NPL,2018,2.901861184
TATRA BANKA A.S.,BRATISLAVA,NPL,2017,3.511058623
TATRA BANKA A.S.,BRATISLAVA,Total assets EUR,2023,21724.815
TATRA BANKA A.S.,BRATISLAVA,Total assets EUR,2022,19511.524
TATRA BANKA A.S.,BRATISLAVA,Total assets EUR,2021,15640.731
TATRA BANKA A.S.,BRATISLAVA,Total assets EUR,2020,14511.053
TATRA BANKA A.S.,BRATISLAVA,Total assets EUR,2019,13195.897
TATRA BANKA A.S.,BRATISLAVA,Total assets EUR,2018,12502.678
TATRA BANKA A.S.,BRATISLAVA,Total assets EUR,2017,11373.028
TATRA BANKA A.S.,BRATISLAVA,Loan Ratio,2023,63.31941607
TATRA BANKA A.S.,BRATISLAVA,Loan Ratio,2022,63.92835844
TATRA BANKA A.S.,BRATISLAVA,Loan Ratio,2021,72.42453694
TATRA BANKA A.S.,BRATISLAVA,Loan Ratio,2020,75.51484375
TATRA BANKA A.S.,BRATISLAVA,Loan Ratio,2019,76.20718016
TATRA BANKA A.S.,BRATISLAVA,Loan Ratio,2018,74.65024693
TATRA BANKA A.S.,BRATISLAVA,Loan Ratio,2017,73.43123573
TATRA BANKA A.S.,BRATISLAVA,Total customer deposits EUR,2023,15447.584
TATRA BANKA A.S.,BRATISLAVA,Total customer deposits EUR,2022,13473.856
TATRA BANKA A.S.,BRATISLAVA,Total customer deposits EUR,2021,12270.445
TATRA BANKA A.S.,BRATISLAVA,Total customer deposits EUR,2020,11903.452
TATRA BANKA A.S.,BRATISLAVA,Total customer deposits EUR,2019,10928.189
TATRA BANKA A.S.,BRATISLAVA,Total customer deposits EUR,2018,10036.592
TATRA BANKA A.S.,BRATISLAVA,Total customer deposits EUR,2017,8966.815
TATRA BANKA A.S.,BRATISLAVA,LLP,2023,1.750257712
TATRA BANKA A.S.,BRATISLAVA,LLP,2022,1.878178946
TATRA BANKA A.S.,BRATISLAVA,LLP,2021,1.936132809
TATRA BANKA A.S.,BRATISLAVA,LLP,2020,1.801923224
TATRA BANKA A.S.,BRATISLAVA,LLP,2019,2.079422788
TATRA BANKA A.S.,BRATISLAVA,LLP,2018,2.030077848
TATRA BANKA A.S.,BRATISLAVA,LLP,2017,2.339107566
TATRA BANKA A.S.,BRATISLAVA,Deposit Ratio,2023,0.711057102
TATRA BANKA A.S.,BRATISLAVA,Deposit Ratio,2022,0.690558872
TATRA BANKA A.S.,BRATISLAVA,Deposit Ratio,2021,0.784518639
TATRA BANKA A.S.,BRATISLAVA,Deposit Ratio,2020,0.820302427
TATRA BANKA A.S.,BRATISLAVA,Deposit Ratio,2019,0.828150523
TATRA BANKA A.S.,BRATISLAVA,Deposit Ratio,2018,0.802755378
TATRA BANKA A.S.,BRATISLAVA,Deposit Ratio,2017,0.788428113
TATRA BANKA A.S.,BRATISLAVA,Standard deviation of ROAA,2023,0.100520629
TATRA BANKA A.S.,BRATISLAVA,Standard Deviation of ROAA,2022,0.118601648
TATRA BANKA A.S.,BRATISLAVA,Standard Deviation of ROAA,2021,0.120416084
TATRA BANKA A.S.,BRATISLAVA,Standard Deviation of ROAA,2020,0.044726432
TATRA BANKA A.S.,BRATISLAVA,Standard Deviation of ROAA,2019,0.084224924
TATRA BANKA A.S.,BRATISLAVA,Standard Deviation of ROAA,2018,0.04661148
TATRA BANKA A.S.,BRATISLAVA,Standard Deviation of ROAA,2017,0.033433636
TATRA BANKA A.S.,BRATISLAVA,Z Score,2023,4.343644809
TATRA BANKA A.S.,BRATISLAVA,Z Score,2022,4.244062457
TATRA BANKA A.S.,BRATISLAVA,Z score,2021,4.347040298
TATRA BANKA A.S.,BRATISLAVA,Z Score,2020,5.36160739
TATRA BANKA A.S.,BRATISLAVA,Z Score,2019,4.726674262
TATRA BANKA A.S.,BRATISLAVA,Z Score,2018,5.260672781
TATRA BANKA A.S.,BRATISLAVA,Z Score,2017,5.601152056
HEWLETT-PACKARD INTERNATIONAI BANK DAC,KILDARE,Return on average assets (ROAA),2023,3.073831533
HEWLETT-PACKARD INTERNATIONAI BANK DAC,KILDARE,Return on average assets (ROAA),2022,3.002052551
HEWLETT-PACKARD INTERNATIONAI BANK DAC,KILDARE,Return on average assets (ROAA),2021,3.612212406
HEWLETT-PACKARD INTERNATIONAI BANK DAC,KILDARE,Return on average assets (ROAA),2020,2.639632084
HEWLETT-PACKARD INTERNATIONAI BANK DAC,KILDARE,Return on average assets (ROAA),2019,2.392253881
HEWLETT-PACKARD INTERNATIONAI BANK DAC,KILDARE,Return on average assets (ROAA),2018,2.483205283
HEWLETT-PACKARD INTERNATIONAI BANK DAC,KILDARE,Return on average assets (ROAA),2017,2.96087189
HEWLETT-PACKARD INTERNATIONAI BANK DAC,KILDARE,Return on average equity (ROAE),2023,4.252881366
HEWLETT-PACKARD INTERNATIONAI BANK DAC,KILDARE,Return on average equity (ROAE),2022,4.296218024
HEWLETT-PACKARD INTERNATIONAI BANK DAC,KILDARE,Return on average equity (ROAE),2021,5.344430416
HEWLETT-PACKARD INTERNATIONAI BANK DAC,KILDARE,Return on average equity (ROAE),2020,4.045543358
HEWLETT-PACKARD INTERNATIONAI BANK DAC,KILDARE,Return on average equity (ROAE),2019,3.756793346
HEWLETT-PACKARD INTERNATIONAI BANK DAC,KILDARE,Return on average equity (ROAE),2018,3.818863003
HEWLETT-PACKARD INTERNATIONAI BANK DAC,KILDARE,Return on average equity (ROAE),2017,4.501437227
HEWLETT-PACKARD INTERNATIONAI BANK DAC,KILDARE,Equity to Assets Ratio,2023,73.56658933
HEWLETT-PACKARD INTERNATIONAI BANK DAC,KILDARE,Equity to Assets Ratio,2022,70.98493296
HEWLETT-PACKARD INTERNATIONAI BANK DAC,KILDARE,Equity to Assets Ratio,2021,68.75100926
HEWLETT-PACKARD INTERNATIONAI BANK DAC,KILDARE,Equity to Assets Ratio,2020,66.38467588
HEWLETT-PACKARD INTERNATIONAI BANK DAC,KILDARE,Equity to Assets Ratio,2019,64.10887444
HEWLETT-PACKARD INTERNATIONAI BANK DAC,KILDARE,Equity to Assets Ratio,2018,63.23813622
HEWLETT-PACKARD INTERNATIONAI BANK DAC,KILDARE,Equity to Assets Ratio,2017,66.98918003
HEWLETT-PACKARD INTERNATIONAI BANK DAC,KILDARE,NPL,2023,0.55344586
HEWLETT-PACKARD INTERNATIONAI BANK DAC,KILDARE,NPL,2022,0.260566377
HEWLETT-PACKARD INTERNATIONAI BANK DAC,KILDARE,NPL,2021,0.26508699
HEWLETT-PACKARD INTERNATIONAI BANK DAC,KILDARE,NPL,2020,0.855477042
HEWLETT-PACKARD INTERNATIONAI BANK DAC,KILDARE,NPL,2019,0.144155267
HEWLETT-PACKARD INTERNATIONAI BANK DAC,KILDARE,NPL,2018,0.180475385
HEWLETT-PACKARD INTERNATIONAI BANK DAC,KILDARE,NPL,2017,0.056944937
HEWLETT-PACKARD INTERNATIONAI BANK DAC,KILDARE,Total assets EUR,2023,4071.276899
HEWLETT-PACKARD INTERNATIONAI BANK DAC,KILDARE,Total assets EUR,2022,4048.527362
HEWLETT-PACKARD INTERNATIONAI BANK DAC,KILDARE,Total assets EUR,2021,4180.623263
HEWLETT-PACKARD INTERNATIONAI BANK DAC,KILDARE,Total assets EUR,2020,3979.646895
HEWLETT-PACKARD INTERNATIONAI BANK DAC,KILDARE,Total assets EUR,2019,3862.578686
HEWLETT-PACKARD INTERNATIONAI BANK DAC,KILDARE,Total assets EUR,2018,4021.359502
HEWLETT-PACKARD INTERNATIONAI BANK DAC,KILDARE,Total assets EUR,2017,3633.697306
HEWLETT-PACKARD INTERNATIONAI BANK DAC,KILDARE,Loan Ratio,2023,54.678359
HEWLETT-PACKARD INTERNATIONAI BANK DAC,KILDARE,Loan Ratio,2022,56.079846
HEWLETT-PACKARD INTERNATIONAI BANK DAC,KILDARE,Loan Ratio,2021,51.87008813
HEWLETT-PACKARD INTERNATIONAI BANK DAC,KILDARE,Loan Ratio,2020,46.06695224
HEWLETT-PACKARD INTERNATIONAI BANK DAC,KILDARE,Loan Ratio,2019,39.89962783
HEWLETT-PACKARD INTERNATIONAI BANK DAC,KILDARE,Loan Ratio,2018,40.1131906
HEWLETT-PACKARD INTERNATIONAI BANK DAC,KILDARE,Loan Ratio,2017,45.14032991
HEWLETT-PACKARD INTERNATIONAI BANK DAC,KILDARE,Total customer deposits EUR,2023,634.9285564
HEWLETT-PACKARD INTERNATIONAI BANK DAC,KILDARE,Total customer deposits EUR,2022,608.4031854
HEWLETT-PACKARD INTERNATIONAI BANK DAC,KILDARE,Total customer deposits EUR,2021,645.4614669
HEWLETT-PACKARD INTERNATIONAI BANK DAC,KILDARE,Total customer deposits EUR,2020,411.3393091
HEWLETT-PACKARD INTERNATIONAI BANK DAC,KILDARE,Total customer deposits EUR,2019,409.7086285
HEWLETT-PACKARD INTERNATIONAI BANK DAC,KILDARE,Total customer deposits EUR,2018,363.2241004
HEWLETT-PACKARD INTERNATIONAI BANK DAC,KILDARE,Total customer deposits EUR,2017,70.18878723
HEWLETT-PACKARD INTERNATIONAI BANK DAC,KILDARE,LLP,2023,1.706066253
HEWLETT-PACKARD INTERNATIONAI BANK DAC,KILDARE,LLP,2022,0.853261559
HEWLETT-PACKARD INTERNATIONAI BANK DAC,KILDARE,LLP,2021,0.884838983
HEWLETT-PACKARD INTERNATIONAI BANK DAC,KILDARE,LLP,2020,1.292515777
HEWLETT-PACKARD INTERNATIONAI BANK DAC,KILDARE,LLP,2019,0.784224568
HEWLETT-PACKARD INTERNATIONAI BANK DAC,KILDARE,LLP,2018,0.758547429
HEWLETT-PACKARD INTERNATIONAI BANK DAC,KILDARE,LLP,2017,1.433005154
HEWLETT-PACKARD INTERNATIONAI BANK DAC,KILDARE,Deposit Ratio,2023,0.155953174
HEWLETT-PACKARD INTERNATIONAI BANK DAC,KILDARE,Deposit Ratio,2022,0.150277652
HEWLETT-PACKARD INTERNATIONAI BANK DAC,KILDARE,Deposit Ratio,2021,0.154393598
HEWLETT-PACKARD INTERNATIONAI BANK DAC,KILDARE,Deposit Ratio,2020,0.103360755
HEWLETT-PACKARD INTERNATIONAI BANK DAC,KILDARE,Deposit Ratio,2019,0.10607127
HEWLETT-PACKARD INTERNATIONAI BANK DAC,KILDARE,Deposit Ratio,2018,0.090323708
HEWLETT-PACKARD INTERNATIONAI BANK DAC,KILDARE,Deposit Ratio,2017,0.01931608
HEWLETT-PACKARD INTERNATIONAI BANK DAC,KILDARE,Standard deviation of ROAA,2023,0.272295027
HEWLETT-PACKARD INTERNATIONAI BANK DAC,KILDARE,Standard Deviation of ROAA,2022,0.401325045
HEWLETT-PACKARD INTERNATIONAI BANK DAC,KILDARE,Standard Deviation of ROAA,2021,0.526561937
HEWLETT-PACKARD INTERNATIONAI BANK DAC,KILDARE,Standard Deviation of ROAA,2020,0.102164071
HEWLETT-PACKARD INTERNATIONAI BANK DAC,KILDARE,Standard Deviation of ROAA,2019,0.320688604
HEWLETT-PACKARD INTERNATIONAI BANK DAC,KILDARE,Standard Deviation of ROAA,2018,0.28384267
HEWLETT-PACKARD INTERNATIONAI BANK DAC,KILDARE,Standard Deviation of ROAA,2017,0.100604825
HEWLETT-PACKARD INTERNATIONAI BANK DAC,KILDARE,Z Score,2023,5.639993767
HEWLETT-PACKARD INTERNATIONAI BANK DAC,KILDARE,Z Score,2022,5.216872799
HEWLETT-PACKARD INTERNATIONAI BANK DAC,KILDARE,Z score,2021,4.923084497
HEWLETT-PACKARD INTERNATIONAI BANK DAC,KILDARE,Z Score,2020,6.515633951
HEWLETT-PACKARD INTERNATIONAI BANK DAC,KILDARE,Z Score,2019,5.334503623
HEWLETT-PACKARD INTERNATIONAI BANK DAC,KILDARE,Z Score,2018,5.44475888
HEWLETT-PACKARD INTERNATIONAI BANK DAC,KILDARE,Z Score,2017,6.489220541
CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL D'AQUITAINE SC,BORDEAUX,Return on average assets (ROAA),2023,0.53568894
CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL D'AQUITAINE SC,BORDEAUX,Return on average assets (ROAA),2022,0.499581386
CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL D'AQUITAINE SC,BORDEAUX,Return on average assets (ROAA),2021,0.266737121
CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL D'AQUITAINE SC,BORDEAUX,Return on average assets (ROAA),2020,0.519119091
CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL D'AQUITAINE SC,BORDEAUX,Return on average assets (ROAA),2019,0.549931578
CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL D'AQUITAINE SC,BORDEAUX,Return on average assets (ROAA),2018,0.714175915
CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL D'AQUITAINE SC,BORDEAUX,Return on average assets (ROAA),2017,0.748121249
CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL D'AQUITAINE SC,BORDEAUX,Return on average equity (ROAE),2023,4.162681786
CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL D'AQUITAINE SC,BORDEAUX,Return on average equity (ROAE),2022,3.889574799
CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL D'AQUITAINE SC,BORDEAUX,Return on average equity (ROAE),2021,2.034932229
CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL D'AQUITAINE SC,BORDEAUX,Return on average equity (ROAE),2020,3.678425974
CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL D'AQUITAINE SC,BORDEAUX,Return on average equity (ROAE),2019,3.875335287
CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL D'AQUITAINE SC,BORDEAUX,Return on average equity (ROAE),2018,5.080948387
CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL D'AQUITAINE SC,BORDEAUX,Return on average equity (ROAE),2017,5.190834352
CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL D'AQUITAINE SC,BORDEAUX,Equity to Assets Ratio,2023,12.49732539
CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL D'AQUITAINE SC,BORDEAUX,Equity to Assets Ratio,2022,13.26823611
CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL D'AQUITAINE SC,BORDEAUX,Equity to Assets Ratio,2021,12.38540469
CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL D'AQUITAINE SC,BORDEAUX,Equity to Assets Ratio,2020,13.92285634
CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL D'AQUITAINE SC,BORDEAUX,Equity to Assets Ratio,2019,14.32209944
CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL D'AQUITAINE SC,BORDEAUX,Equity to Assets Ratio,2018,14.04654423
CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL D'AQUITAINE SC,BORDEAUX,Equity to Assets Ratio,2017,14.06602297
CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL D'AQUITAINE SC,BORDEAUX,NPL,2023,2.045234756
CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL D'AQUITAINE SC,BORDEAUX,NPL,2022,1.857700271
CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL D'AQUITAINE SC,BORDEAUX,NPL,2021,1.864765764
CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL D'AQUITAINE SC,BORDEAUX,NPL,2020,1.994062326
CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL D'AQUITAINE SC,BORDEAUX,NPL,2019,2.087765848
CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL D'AQUITAINE SC,BORDEAUX,NPL,2018,2.403527285
CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL D'AQUITAINE SC,BORDEAUX,NPL,2017,2.724222242
CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL D'AQUITAINE SC,BORDEAUX,Total assets EUR,2023,37052.112
CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL D'AQUITAINE SC,BORDEAUX,Total assets EUR,2022,34465.885
CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL D'AQUITAINE SC,BORDEAUX,Total assets EUR,2021,31867.251
CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL D'AQUITAINE SC,BORDEAUX,Total assets EUR,2020,28252.615
CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL D'AQUITAINE SC,BORDEAUX,Total assets EUR,2019,25571.258
CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL D'AQUITAINE SC,BORDEAUX,Total assets EUR,2018,23357.738
CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL D'AQUITAINE SC,BORDEAUX,Total assets EUR,2017,21841.49
CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL D'AQUITAINE SC,BORDEAUX,Loan Ratio,2023,74.47106659
CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL D'AQUITAINE SC,BORDEAUX,Loan Ratio,2022,75.57795774
CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL D'AQUITAINE SC,BORDEAUX,Loan Ratio,2021,76.6721014
CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL D'AQUITAINE SC,BORDEAUX,Loan Ratio,2020,76.85765725
CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL D'AQUITAINE SC,BORDEAUX,Loan Ratio,2019,76.8017123
CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL D'AQUITAINE SC,BORDEAUX,Loan Ratio,2018,76.52090284
CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL D'AQUITAINE SC,BORDEAUX,Loan Ratio,2017,76.50505071
CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL D'AQUITAINE SC,BORDEAUX,Total customer deposits EUR,2023,12569.214
CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL D'AQUITAINE SC,BORDEAUX,Total customer deposits EUR,2022,12903.097
CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL D'AQUITAINE SC,BORDEAUX,Total customer deposits EUR,2021,11623.73
CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL D'AQUITAINE SC,BORDEAUX,Total customer deposits EUR,2020,9888.907
CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL D'AQUITAINE SC,BORDEAUX,Total customer deposits EUR,2019,8570.228
CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL D'AQUITAINE SC,BORDEAUX,Total customer deposits EUR,2018,8034.164
CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL D'AQUITAINE SC,BORDEAUX,Total customer deposits EUR,2017,7283.05
CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL D'AQUITAINE SC,BORDEAUX,LLP,2023,2.153949032
CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL D'AQUITAINE SC,BORDEAUX,LLP,2022,2.054597939
CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL D'AQUITAINE SC,BORDEAUX,LLP,2021,1.992603464
CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL D'AQUITAINE SC,BORDEAUX,LLP,2020,2.080603053
CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL D'AQUITAINE SC,BORDEAUX,LLP,2019,2.206039831
CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL D'AQUITAINE SC,BORDEAUX,LLP,2018,2.415402177
CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL D'AQUITAINE SC,BORDEAUX,LLP,2017,2.668985935
CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL D'AQUITAINE SC,BORDEAUX,Deposit Ratio,2023,0.339230703
CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL D'AQUITAINE SC,BORDEAUX,Deposit Ratio,2022,0.374373007
CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL D'AQUITAINE SC,BORDEAUX,Deposit Ratio,2021,0.364754713
CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL D'AQUITAINE SC,BORDEAUX,Deposit Ratio,2020,0.350017405
CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL D'AQUITAINE SC,BORDEAUX,Deposit Ratio,2019,0.335150817
CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL D'AQUITAINE SC,BORDEAUX,Deposit Ratio,2018,0.34396156
CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL D'AQUITAINE SC,BORDEAUX,Deposit Ratio,2017,0.333450236
CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL D'AQUITAINE SC,BORDEAUX,Standard deviation of ROAA,2023,0.119189526
CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL D'AQUITAINE SC,BORDEAUX,Standard Deviation of ROAA,2022,0.114646719
CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL D'AQUITAINE SC,BORDEAUX,Standard Deviation of ROAA,2021,0.126861766
CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL D'AQUITAINE SC,BORDEAUX,Standard Deviation of ROAA,2020,0.085617221
CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL D'AQUITAINE SC,BORDEAUX,Standard Deviation of ROAA,2019,0.09098114
